index,zone,area,sub_area,pole,config_code,config_name,longitude,latitude
190,Downtown,Core-Columbia,1100 SEVENTH  AVE,7-1119,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.158272,32.717553
191,Downtown,Core-Columbia,1100 SEVENTH  AVE,7-1121,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.158272,32.71763
192,Downtown,Core-Columbia,1100 SEVENTH  AVE,7-1124,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.158455,32.717707
193,Downtown,Core-Columbia,1100 EIGHTH  AVE,8-1101,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157356,32.716861
194,Downtown,Core-Columbia,1100 EIGHTH  AVE,8-1102,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157538,32.716937
195,Downtown,Core-Columbia,1100 EIGHTH  AVE,8-1103,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157357,32.716977
196,Downtown,Core-Columbia,1100 EIGHTH  AVE,8-1105,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157357,32.717035
197,Downtown,Core-Columbia,1100 EIGHTH  AVE,8-1107,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157357,32.717073
198,Downtown,Core-Columbia,1100 EIGHTH  AVE,8-1109,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157358,32.717131
199,Downtown,Core-Columbia,1100 EIGHTH  AVE,8-1111,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157358,32.717189
200,Downtown,Core-Columbia,1100 EIGHTH  AVE,8-1113,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157359,32.717247
201,Downtown,Core-Columbia,1100 EIGHTH  AVE,8-1114,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157541,32.717305
202,Downtown,Core-Columbia,1100 EIGHTH  AVE,8-1115,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157359,32.717344
203,Downtown,Core-Columbia,1100 EIGHTH  AVE,8-1116,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157542,32.717421
204,Downtown,Core-Columbia,1100 EIGHTH  AVE,8-1117,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.15736,32.71746
205,Downtown,Core-Columbia,1100 EIGHTH  AVE,8-1118,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157543,32.717517
206,Downtown,Core-Columbia,1100 EIGHTH  AVE,8-1119,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157361,32.717557
207,Downtown,Core-Columbia,1100 EIGHTH  AVE,8-1120,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157543,32.717633
208,Downtown,Core-Columbia,1100 EIGHTH  AVE,8-1121,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157362,32.717673
209,Downtown,Core-Columbia,1100 EIGHTH  AVE,8-1122,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157544,32.71773
210,Downtown,Core-Columbia,Hospitality Zone,A-106,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.163646,32.718913
211,Downtown,Core-Columbia,Hospitality Zone,A-108,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.163477,32.718914
212,Downtown,Core-Columbia,Hospitality Zone,A-110,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.163309,32.718915
213,Downtown,Core-Columbia,Hospitality Zone,A-112,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.163141,32.718915
214,Downtown,Core-Columbia,Hospitality Zone,A-200,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.162815,32.718917
215,Downtown,Core-Columbia,Hospitality Zone,A-202,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.162749,32.718918
216,Downtown,Core-Columbia,Hospitality Zone,A-204,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.162666,32.718918
217,Downtown,Core-Columbia,Hospitality Zone,A-205,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.162598,32.718765
218,Downtown,Core-Columbia,Hospitality Zone,A-206,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.162516,32.718919
219,Downtown,Core-Columbia,Hospitality Zone,A-208,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.16245,32.71892
220,Downtown,Core-Columbia,Hospitality Zone,A-209,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.162382,32.718766
221,Downtown,Core-Columbia,Hospitality Zone,A-210,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.162301,32.718921
222,Downtown,Core-Columbia,Hospitality Zone,A-212,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.162218,32.718922
223,Downtown,Core-Columbia,Hospitality Zone,A-214,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.162151,32.718922
224,Downtown,Core-Columbia,Hospitality Zone,B-307,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.161855,32.717731
225,Downtown,Core-Columbia,Hospitality Zone,B-308,9116,30 Min Max $1.25 HR 8am-6pm Mon-Sat,-117.161703,32.717886
226,Downtown,Core-Columbia,Hospitality Zone,B-309,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.161565,32.717734
227,Downtown,Core-Columbia,Hospitality Zone,B-310,9116,30 Min Max $1.25 HR 8am-6pm Mon-Sat,-117.161431,32.717888
228,Downtown,Core-Columbia,Hospitality Zone,B-312,9116,30 Min Max $1.25 HR 8am-6pm Mon-Sat,-117.161278,32.71789
229,Downtown,Core-Columbia,400 B St,B-400,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.160963,32.717891
230,Downtown,Core-Columbia,400 B St,B-402,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.160844,32.717891
231,Downtown,Core-Columbia,400 B St,B-404,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.16064,32.717892
232,Downtown,Core-Columbia,400 B St,B-405,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.160537,32.717738
233,Downtown,Core-Columbia,400 B St,B-406,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.160418,32.717892
234,Downtown,Core-Columbia,400 B St,B-407,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.160333,32.717738
235,Downtown,Core-Columbia,600 B  ST,B-609,9116,30 Min Max $1.25 HR 8am-6pm Mon-Sat,-117.158509,32.717942
236,Downtown,Core-Columbia,600 B  ST,B-611,9116,30 Min Max $1.25 HR 8am-6pm Mon-Sat,-117.158604,32.717988
237,Downtown,Core-Columbia,600 B  ST,B-613,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.158735,32.71774
238,Downtown,Core-Columbia,600 B  ST,B-615,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.158564,32.71774
239,Downtown,Core-Columbia,700 B  ST,B-703,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.158051,32.717742
240,Downtown,Core-Columbia,700 B  ST,B-713,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.1579,32.717743
241,Downtown,Core-Columbia,700 B  ST,B-715,9115,15 Min Max $1.25 HR 8am-6pm Mon-Sat,-117.157766,32.717743
242,Downtown,Core-Columbia,700 B  ST,B-717,9115,15 Min Max $1.25 HR 8am-6pm Mon-Sat,-117.157633,32.717744
243,Downtown,Core-Columbia,1000 COLUMBIA ST,CL-1000,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167476,32.715901
244,Downtown,Core-Columbia,1000 COLUMBIA ST,CL-1002,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167477,32.716029
245,Downtown,Core-Columbia,1000 COLUMBIA ST,CL-1004,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167478,32.716158
246,Downtown,Core-Columbia,1000 COLUMBIA ST,CL-1006,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167479,32.716305
247,Downtown,Core-Columbia,1000 COLUMBIA ST,CL-1012,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.16748,32.716434
248,Downtown,Core-Columbia,1000 COLUMBIA ST,CL-1014,9116,30 Min Max $1.25 HR 8am-6pm Mon-Sat,-117.167481,32.716562
249,Downtown,Core-Columbia,1100 COLUMBIA ST,CL-1103,9115,15 Min Max $1.25 HR 8am-6pm Mon-Sat,-117.167301,32.716834
250,Downtown,Core-Columbia,1100 COLUMBIA ST,CL-1104,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167483,32.716891
251,Downtown,Core-Columbia,1100 COLUMBIA ST,CL-1105,9115,15 Min Max $1.25 HR 8am-6pm Mon-Sat,-117.167301,32.716949
252,Downtown,Core-Columbia,1100 COLUMBIA ST,CL-1106,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167484,32.717026
253,Downtown,Core-Columbia,1100 COLUMBIA ST,CL-1107,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167302,32.717065
254,Downtown,Core-Columbia,1100 COLUMBIA ST,CL-1108,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167484,32.717142
255,Downtown,Core-Columbia,1100 COLUMBIA ST,CL-1109,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167302,32.717181
256,Downtown,Core-Columbia,1100 COLUMBIA ST,CL-1110,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167485,32.717257
257,Downtown,Core-Columbia,1100 COLUMBIA ST,CL-1111,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167303,32.717316
258,Downtown,Core-Columbia,1100 COLUMBIA ST,CL-1113,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167303,32.717373
259,Downtown,Core-Columbia,1100 COLUMBIA ST,CL-1115,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167303,32.717431
260,Downtown,Core-Columbia,1100 COLUMBIA ST,CL-1116,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167486,32.717508
261,Downtown,Core-Columbia,1100 COLUMBIA ST,CL-1122,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167486,32.717566
262,Downtown,Core-Columbia,1100 COLUMBIA ST,CL-1124,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167486,32.717624
263,Downtown,Core-Columbia,1100 COLUMBIA ST,CL-1126,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167486,32.717681
264,Downtown,Core-Columbia,1200 COLUMBIA ST,CL-1200,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167487,32.717883
265,Downtown,Core-Columbia,1200 COLUMBIA ST,CL-1202,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167488,32.71796
266,Downtown,Core-Columbia,1200 COLUMBIA ST,CL-1204,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167488,32.718017
267,Downtown,Core-Columbia,1200 COLUMBIA ST,CL-1206,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167488,32.718075
268,Downtown,Core-Columbia,1200 COLUMBIA ST,CL-1207,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167306,32.718133
269,Downtown,Core-Columbia,1200 COLUMBIA ST,CL-1208,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167489,32.71821
270,Downtown,Core-Columbia,1200 COLUMBIA ST,CL-1209,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167307,32.718268
271,Downtown,Core-Columbia,1200 COLUMBIA ST,CL-1211,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167307,32.718326
272,Downtown,Core-Columbia,1200 COLUMBIA ST,CL-1215,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167307,32.718402
273,Downtown,Core-Columbia,1200 COLUMBIA ST,CL-1217,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167308,32.71846
274,Downtown,Core-Columbia,1200 COLUMBIA ST,CL-1218,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.16749,32.718537
275,Downtown,Core-Columbia,1200 COLUMBIA ST,CL-1219,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167308,32.718595
276,Downtown,Core-Columbia,1200 COLUMBIA ST,CL-1224,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.16749,32.718652
277,Downtown,Core-Columbia,1200 COLUMBIA ST,CL-1225,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167309,32.71871
278,Downtown,Core-Columbia,1300 COLUMBIA ST,CL-1303,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.16731,32.718972
279,Downtown,Core-Columbia,1300 COLUMBIA ST,CL-1307,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167311,32.71907
280,Downtown,Core-Columbia,1300 COLUMBIA ST,CL-1313,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167312,32.719168
281,Downtown,Core-Columbia,1300 COLUMBIA ST,CL-1318,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167494,32.719265
282,Downtown,Core-Columbia,1300 COLUMBIA ST,CL-1320,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167495,32.719362
283,Downtown,Core-Columbia,1300 COLUMBIA ST,CL-1321,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167314,32.719461
284,Downtown,Core-Columbia,1300 COLUMBIA ST,CL-1322,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167497,32.719558
285,Downtown,Core-Columbia,1300 COLUMBIA ST,CL-1323,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167315,32.719657
286,Downtown,Core-Columbia,1300 COLUMBIA ST,CL-1324,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167498,32.719754
287,Downtown,Core-Columbia,1000 Front St,FR-1019,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.164639,32.716039
288,Downtown,Core-Columbia,1100 Front St,FR-1102,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.164828,32.717121
289,Downtown,Core-Columbia,1100 Front St,FR-1104,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.164829,32.717428
290,Downtown,Core-Columbia,1200 Front St,FR-1205,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.164651,32.718069
291,Downtown,Core-Columbia,1200 Front St,FR-1207,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.164651,32.718184
292,Downtown,Core-Columbia,1200 Front St,FR-1209,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.164652,32.718318
293,Downtown,Core-Columbia,1200 Front St,FR-1211,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.164653,32.718433
294,Downtown,Core-Columbia,1200 Front St,FR-1215,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.164654,32.71849
295,Downtown,Core-Columbia,1200 Front St,FR-1217,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.164694,32.718829
296,Downtown,Core-Columbia,1300 Front St,FR-1301,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.164658,32.71898
297,Downtown,Core-Columbia,1300 Front St,FR-1303,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.164659,32.719078
298,Downtown,Core-Columbia,1300 Front St,FR-1305,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.16466,32.719176
299,Downtown,Core-Columbia,1300 Front St,FR-1307,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.164661,32.719273
300,Downtown,Core-Columbia,1300 Front St,FR-1309,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.164662,32.719371
301,Downtown,Core-Columbia,1300 Front St,FR-1316,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.164846,32.719565
302,Downtown,Core-Columbia,1300 Front St,FR-1318,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.164847,32.719663
303,Downtown,Core-Columbia,1300 Front St,FR-1320,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.164848,32.71976
304,Downtown,Core-Columbia,1100 KETTNER BLVD,KT-1125,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.169083,32.717569
305,Downtown,Core-Columbia,1200 KETTNER BLVD,KT-1205,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.169086,32.71788
306,Downtown,Core-Columbia,1200 KETTNER BLVD,KT-1207,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.169087,32.717938
307,Downtown,Core-Columbia,1200 KETTNER BLVD,KT-1209,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.169087,32.717996
308,Downtown,Core-Columbia,1200 KETTNER BLVD,KT-1211,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.169087,32.718053
309,Downtown,Core-Columbia,1200 KETTNER BLVD,KT-1213,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.169087,32.718111
310,Downtown,Core-Columbia,1200 KETTNER BLVD,KT-1214,9116,30 Min Max $1.25 HR 8am-6pm Mon-Sat,-117.169269,32.718187
311,Downtown,Core-Columbia,1200 KETTNER BLVD,KT-1215,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.169087,32.718226
312,Downtown,Core-Columbia,1200 KETTNER BLVD,KT-1216,9116,30 Min Max $1.25 HR 8am-6pm Mon-Sat,-117.169269,32.718302
313,Downtown,Core-Columbia,1200 KETTNER BLVD,KT-1217,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.169087,32.71836
314,Downtown,Core-Columbia,1200 KETTNER BLVD,KT-1223,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.169087,32.718418
315,Downtown,Core-Columbia,1000 INDIA ST,N-1001,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.1682,32.715881
316,Downtown,Core-Columbia,1000 INDIA ST,N-1003,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.1682,32.71599
317,Downtown,Core-Columbia,1000 INDIA ST,N-1005,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.1682,32.7161
318,Downtown,Core-Columbia,1000 INDIA ST,N-1006,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168383,32.716228
319,Downtown,Core-Columbia,1000 INDIA ST,N-1008,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168383,32.716337
320,Downtown,Core-Columbia,1000 INDIA ST,N-1010,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168383,32.716465
321,Downtown,Core-Columbia,1000 INDIA ST,N-1012,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168383,32.716575
322,Downtown,Core-Columbia,1100 INDIA ST,N-1116,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168293,32.717363
323,Downtown,Core-Columbia,1100 INDIA ST,N-1118,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168314,32.717399
324,Downtown,Core-Columbia,1100 INDIA ST,N-1120,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168292,32.717627
325,Downtown,Core-Columbia,1100 INDIA ST,N-1122,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168294,32.717631
326,Downtown,Core-Columbia,1100 INDIA ST,N-1123,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168053,32.717421
327,Downtown,Core-Columbia,1100 INDIA ST,N-1124,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168296,32.71763
328,Downtown,Core-Columbia,1100 INDIA ST,N-1125,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.169247,32.717681
329,Downtown,Core-Columbia,1100 INDIA ST,N-1126,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168275,32.717691
330,Downtown,Core-Columbia,1100 INDIA ST,N-1127,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168352,32.717481
331,Downtown,Core-Columbia,1100 INDIA ST,N-1128,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168308,32.717757
332,Downtown,Core-Columbia,1200 INDIA ST,N-1200,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168402,32.717902
333,Downtown,Core-Columbia,1200 INDIA ST,N-1200W,13180,MSPM 2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168014,32.718602
334,Downtown,Core-Columbia,1200 INDIA ST,N-1202,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168436,32.718011
335,Downtown,Core-Columbia,1200 INDIA ST,N-1204,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168495,32.718011
336,Downtown,Core-Columbia,1200 INDIA ST,N-1207,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168377,32.718129
337,Downtown,Core-Columbia,1200 INDIA ST,N-1213,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168289,32.71823
338,Downtown,Core-Columbia,1300 INDIA ST,N-1301,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168249,32.718959
339,Downtown,Core-Columbia,1300 INDIA ST,N-1302,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168309,32.719063
340,Downtown,Core-Columbia,1300 INDIA ST,N-1306,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168275,32.71915
341,Downtown,Core-Columbia,1300 INDIA ST,N-1307,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.16823,32.719173
342,Downtown,Core-Columbia,1300 INDIA ST,N-1309,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168224,32.719178
343,Downtown,Core-Columbia,1300 INDIA ST,N-1310,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168219,32.719326
344,Downtown,Core-Columbia,1300 INDIA ST,N-1316,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.16817,32.71956
345,Downtown,Core-Columbia,1300 INDIA ST,N-1318,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168174,32.719617
346,Downtown,Core-Columbia,1300 INDIA ST,N-1320,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168264,32.719641
347,Downtown,Core-Columbia,1300 INDIA ST,N-1321,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168396,32.719596
348,Downtown,Core-Columbia,1300 INDIA ST,N-1322,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168219,32.719702
349,Downtown,Core-Columbia,1300 INDIA ST,N-1323,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168423,32.719588
350,Downtown,Core-Columbia,1300 INDIA ST,N-1325,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.16839,32.719605
351,Downtown,Core-Columbia,1000 STATE ST,ST-1003,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.166411,32.716069
352,Downtown,Core-Columbia,1000 STATE ST,ST-1005,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.16641,32.716383
353,Downtown,Core-Columbia,1200 STATE ST,ST-1207,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.16641,32.717981
354,Downtown,Core-Columbia,1200 STATE ST,ST-1209,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.16641,32.718135
355,Downtown,Core-Columbia,1200 STATE ST,ST-1211,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.166409,32.718308
356,Downtown,Core-Columbia,1200 STATE ST,ST-1213,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.166409,32.718463
357,Downtown,Core-Columbia,1200 STATE ST,ST-1221,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.166409,32.718617
358,Downtown,Core-Columbia,1300 STATE ST,ST-1302,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.166591,32.718936
359,Downtown,Core-Columbia,1300 STATE ST,ST-1306,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.166591,32.719111
360,Downtown,Core-Columbia,1300 STATE ST,ST-1308,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.166591,32.719229
361,Downtown,Core-Columbia,1300 STATE ST,ST-1312,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.166591,32.719385
362,Downtown,Core-Columbia,1300 STATE ST,ST-1314,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.166591,32.719444
363,Downtown,Core-Columbia,1300 STATE ST,ST-1315,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.166409,32.719502
364,Downtown,Core-Columbia,1300 STATE ST,ST-1317,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.166409,32.719561
365,Downtown,Core-Columbia,1300 STATE ST,ST-1318,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.166592,32.719619
366,Downtown,Core-Columbia,1300 STATE ST,ST-1319,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.16641,32.719678
367,Downtown,Core-Columbia,1300 STATE ST,ST-1320,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.166592,32.719737
368,Downtown,Core-Columbia,1300 STATE ST,ST-1321,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.16641,32.719795
369,Downtown,Core-Columbia,1400 State Street,ST-1400W,13180,MSPM 2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.166323,32.720442
370,Downtown,Core-Columbia,800	STATE ST,ST-800E,13181,MSPM 2 Hour Max $1.25 HR 8am-6pm Mon-Fri,-117.166454,32.713993
371,Downtown,Core-Columbia,800	STATE ST,ST-816,9287,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.166591,32.713702
372,Downtown,Core-Columbia,800	STATE ST,ST-818,9287,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.166591,32.713778
373,Downtown,Core-Columbia,800	STATE ST,ST-820,9287,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.166592,32.713873
374,Downtown,Core-Columbia,800	STATE ST,ST-822,9287,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.166663,32.714515
375,Downtown,Core-Columbia,800	STATE ST,ST-824,9287,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.166592,32.713949
376,Downtown,Core-Columbia,800	STATE ST,ST-826,9287,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.166592,32.714024
377,Downtown,Core-Columbia,800	STATE ST,ST-828,9287,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.166592,32.7141
378,Downtown,Core-Columbia,800	STATE ST,ST-830,9287,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.166592,32.714176
